source,window,flow_key,packet_count,total_bytes,duration_s,bytes_per_sec,mean_payload_len,std_payload_len,min_payload_len,max_payload_len,mean_iat,std_iat,min_iat,max_iat,burst_count,upload_ratio,label
meet_session4,2,5t:142.251.43.35:443-172.17.93.240:52534/17,58,63939,3.5629,17945.61,1102.4,392.26,34,1258,0.062508,0.446619,0.0,3.404189,2,0.0,web
meet_session4,3,5t:142.251.43.35:443-172.17.93.240:52534/17,191,232129,1.5859,146368.88,1215.34,205.97,33,1258,0.008347,0.076121,0.0,1.024384,3,0.0,web
meet_session4,0,5t:142.250.182.78:443-172.17.93.240:62931/17,258,236655,2.9398,80500.73,917.27,492.96,31,1258,0.011439,0.083767,0.0,0.959495,5,0.0,web
meet_session4,0,5t:142.251.43.35:443-172.17.93.240:53252/17,476,569434,4.5909,124034.66,1196.29,253.29,30,1258,0.009665,0.143491,0.0,3.099394,4,0.0,web
meet_session4,1,5t:142.251.43.35:443-172.17.93.240:53252/17,3770,4731257,4.2839,1104427.69,1254.98,56.2,33,1258,0.001137,0.005598,0.0,0.272308,3,0.0,web
meet_session4,0,5t:142.251.220.97:443-172.17.93.240:64138/17,13,9810,0.1779,55143.61,754.62,549.96,33,1258,0.014825,0.02528,0.0,0.089807,1,0.0,web
meet_session4,1,5t:142.251.220.97:443-172.17.93.240:64138/17,10,5137,4.6593,1102.53,513.7,535.1,30,1258,0.517696,1.419169,0.0,4.531421,2,0.0,web
meet_session4,2,5t:142.251.220.97:443-172.17.93.240:64138/17,8,4328,1.245,3476.29,541.0,471.15,32,1254,0.177858,0.281415,0.0,0.853218,3,0.0,web
meet_session4,0,5t:142.250.205.40:443-172.17.93.240:57365/17,244,294674,0.9235,319076.65,1207.68,237.87,32,1258,0.0038,0.021286,0.0,0.31819,2,0.0,web
meet_session4,0,5t:142.250.77.136:443-172.17.93.240:50060/17,13,8188,0.9597,8531.96,629.85,554.07,32,1258,0.079974,0.22412,0.0,0.820036,2,0.0,web
meet_session4,0,5t:142.251.222.195:443-172.17.93.240:63459/17,15,8059,0.6357,12677.77,537.27,552.92,30,1258,0.045406,0.082959,0.0,0.322329,3,0.0,web
meet_session4,0,5t:142.251.221.166:443-172.17.93.240:62611/17,30,11228,0.3777,29726.28,374.27,470.75,29,1258,0.013025,0.022511,0.0,0.096752,1,0.0,web
meet_session4,0,5t:142.250.182.66:443-172.17.93.240:52205/17,19,11900,0.1992,59732.12,626.32,574.09,32,1258,0.011068,0.017106,0.0,0.063658,1,0.0,web
meet_session4,0,5t:142.251.222.130:443-172.17.93.240:55633/17,14,8679,0.1155,75172.05,619.93,547.22,29,1258,0.008881,0.011633,0.0,0.034082,1,0.0,web
meet_session4,0,5t:142.251.222.130:443-172.17.93.240:60791/17,22,10425,0.1865,55887.17,473.86,534.09,30,1258,0.008883,0.02211,0.0,0.097294,1,0.0,web
meet_session4,0,5t:172.17.93.240:50304-192.178.211.84:443/17,34,14138,4.4591,3170.6,415.82,479.9,30,1258,0.135124,0.464451,0.0,2.516175,4,0.0,web
meet_session4,1,5t:172.17.93.240:50304-192.178.211.84:443/17,53,18044,4.8305,3735.43,340.45,460.45,29,1258,0.092894,0.331993,0.0,2.40928,10,0.0,web
meet_session4,2,5t:172.17.93.240:50304-192.178.211.84:443/17,11,2790,0.7925,3520.66,253.64,368.22,33,1258,0.079247,0.170753,0.0,0.5841,2,0.0,web
meet_session4,0,cid:e0b03c4a473eaa18,31,5119,4.3956,1164.58,165.13,313.05,40,1258,0.14652,0.479831,6.6e-05,2.488504,4,1.0,data
meet_session4,1,cid:e0b03c4a473eaa18,45,16471,4.8287,3411.09,366.02,471.97,38,1258,0.109742,0.357252,3.1e-05,2.412338,9,1.0,data
meet_session4,2,cid:e0b03c4a473eaa18,8,1288,0.8422,1529.32,161.0,206.53,40,533,0.120315,0.175896,0.00187,0.540871,4,1.0,data
meet_session4,0,5t:172.17.93.240:49281-216.239.36.223:443/17,13,8966,0.0533,168371.58,689.69,573.0,33,1258,0.004438,0.006942,0.0,0.02363,1,0.0,web
meet_session4,1,5t:172.17.93.240:49281-216.239.36.223:443/17,8,860,0.2643,3253.66,107.5,105.61,30,284,0.03776,0.035175,0.0,0.101227,2,0.0,web
meet_session4,0,5t:142.251.222.174:443-172.17.93.240:60616/17,20,10443,4.5675,2286.39,522.15,519.5,32,1258,0.240393,0.9919,0.0,4.448417,2,0.0,web
meet_session4,1,5t:142.251.222.174:443-172.17.93.240:60616/17,78,14621,4.7976,3047.56,187.45,249.44,30,796,0.062307,0.229914,0.0,1.722369,6,0.0,web
meet_session4,2,5t:142.251.222.174:443-172.17.93.240:60616/17,230,49167,4.8044,10233.65,213.77,282.78,30,1010,0.02098,0.136096,0.0,1.778699,6,0.0,web
meet_session4,3,5t:142.251.222.174:443-172.17.93.240:60616/17,322,61375,3.6795,16680.25,190.61,248.34,33,905,0.011463,0.03761,0.0,0.454538,8,0.0,web
meet_session4,4,5t:142.251.222.174:443-172.17.93.240:60616/17,8,1001,0.237,4223.96,125.12,218.52,33,701,0.033855,0.073489,0.0,0.213673,2,0.0,web
meet_session4,0,cid:fa4e14af1593da8d,10,3557,4.5246,786.14,355.7,495.16,39,1258,0.502736,1.393432,0.000106,4.443845,2,1.0,data
meet_session4,1,cid:fa4e14af1593da8d,96,81248,4.8422,16779.03,846.33,527.14,39,1258,0.050971,0.211319,2.8e-05,1.747015,6,1.0,data
meet_session4,2,cid:fa4e14af1593da8d,356,342228,4.9034,69793.75,961.31,492.45,40,1258,0.013812,0.109502,2.6e-05,1.771819,6,1.0,data
meet_session4,3,cid:fa4e14af1593da8d,474,452585,3.6493,124019.36,954.82,504.92,40,1258,0.007715,0.03053,2.5e-05,0.4488,8,1.0,data
meet_session4,4,cid:fa4e14af1593da8d,13,12979,0.2373,54704.56,998.38,476.77,40,1258,0.019771,0.062041,3.1e-05,0.225274,2,1.0,data
meet_session4,0,5t:142.251.223.174:443-172.17.93.240:56984/17,14,5904,0.1605,36787.71,421.71,495.5,32,1258,0.012345,0.013208,0.0,0.040755,1,0.0,web
meet_session4,0,cid:fcbb8ac88fc3baf9,8,763,0.1319,5785.32,95.38,125.05,39,424,0.018841,0.021615,0.000152,0.05213,1,1.0,data
meet_session4,0,5t:142.250.193.170:443-172.17.93.240:56610/17,25,12438,0.4577,27173.65,497.52,559.08,30,1258,0.019072,0.042302,0.0,0.201163,2,0.0,web
meet_session4,0,cid:f36e5ee4237dd0ba,14,4733,0.451,10495.21,338.07,487.88,39,1258,0.03469,0.043924,3.8e-05,0.128741,3,1.0,web
meet_session4,0,5t:142.251.222.206:443-172.17.93.240:55061/17,51,46371,0.4196,110502.78,909.24,523.55,32,1258,0.008393,0.029094,0.0,0.19999,2,0.0,web
meet_session4,0,5t:142.250.183.170:443-172.17.93.240:62819/17,31,13659,1.2558,10876.88,440.61,470.57,32,1258,0.041859,0.084428,0.0,0.311883,4,0.0,web
meet_session4,0,cid:e194e838fedf54f6,24,8689,1.2205,7118.97,362.04,465.52,40,1258,0.053067,0.082017,4.8e-05,0.278553,4,1.0,web
meet_session4,0,5t:142.251.221.99:443-172.17.93.240:55036/17,14,8243,0.2695,30588.3,588.79,550.83,32,1258,0.020729,0.043116,0.0,0.165039,2,0.0,web
meet_session5,0,5t:142.250.182.67:443-172.17.93.240:56744/17,18,9956,0.2804,35504.03,553.11,550.62,32,1258,0.016495,0.038867,0.0,0.16687,2,0.0,web
meet_session5,0,cid:e8757ab1cf7c99cb,16,4038,0.2668,15134.44,252.38,403.04,39,1258,0.017787,0.044671,0.000129,0.179945,2,1.0,web
meet_session5,0,5t:172.17.93.240:54390-172.217.24.206:443/17,15,9277,0.3396,27315.2,618.47,551.52,32,1258,0.024259,0.058502,0.0,0.230465,2,0.0,web
meet_session5,0,cid:feeacaf3e0c9e5e8,10,2100,0.3011,6973.83,210.0,366.45,39,1258,0.033458,0.071548,0.000253,0.234264,2,1.0,data
meet_session5,0,cid:e23bbd6aeff1accf,7,5161,0.0399,129228.47,737.29,601.27,41,1258,0.006656,0.007394,0.00015,0.019803,1,1.0,data
meet_session5,1,cid:e23bbd6aeff1accf,685,86773,4.5398,19113.83,126.68,285.88,39,1258,0.006637,0.02101,3.9e-05,0.266217,6,1.0,data
meet_session5,2,cid:e23bbd6aeff1accf,614,93076,4.9765,18703.04,151.59,323.74,40,1258,0.008118,0.04134,3.3e-05,0.578572,9,1.0,data
meet_session5,3,cid:e23bbd6aeff1accf,190,56199,2.6518,21192.84,295.78,450.92,40,1258,0.014031,0.093381,3.9e-05,1.225334,5,1.0,data
meet_session5,4,cid:e23bbd6aeff1accf,710,535262,4.3433,123238.49,753.89,557.69,40,1258,0.006126,0.02323,2.6e-05,0.497254,6,1.0,data
meet_session5,5,cid:e23bbd6aeff1accf,19,8798,0.0551,159569.86,463.05,562.71,40,1258,0.003063,0.004417,2.5e-05,0.019819,1,1.0,data
meet_session5,6,cid:e23bbd6aeff1accf,6,4632,0.0716,64662.63,772.0,510.21,48,1258,0.014327,0.028506,3.6e-05,0.071339,1,1.0,data
meet_session5,7,cid:e23bbd6aeff1accf,7,4912,1.8512,2653.4,701.71,560.23,41,1258,0.308535,0.641479,4.7e-05,1.740808,2,1.0,data
meet_session5,0,5t:142.250.183.174:443-172.17.93.240:60370/17,11,9473,0.0375,252728.06,861.18,508.64,33,1258,0.003748,0.004475,0.0,0.011946,1,0.0,web
meet_session5,1,5t:142.250.183.174:443-172.17.93.240:60370/17,1635,1948952,4.5414,429155.58,1192.02,265.66,29,1258,0.002779,0.014713,0.0,0.264845,7,0.0,web
meet_session5,2,5t:142.250.183.174:443-172.17.93.240:60370/17,1519,1820263,4.9988,364140.58,1198.33,254.21,30,1258,0.003293,0.02686,0.0,0.58047,12,0.0,web
meet_session5,3,5t:142.250.183.174:443-172.17.93.240:60370/17,403,448830,2.2641,198239.33,1113.72,382.41,32,1258,0.005632,0.062047,0.0,1.227691,4,0.0,web
meet_session5,4,5t:142.250.183.174:443-172.17.93.240:60370/17,969,890437,4.3324,205527.62,918.92,520.3,29,1258,0.004476,0.019738,0.0,0.485462,6,0.0,web
meet_session5,5,5t:142.250.183.174:443-172.17.93.240:60370/17,47,53627,0.0438,1223145.75,1141.0,348.73,32,1258,0.000953,0.001318,0.0,0.004948,1,0.0,web
meet_session5,6,5t:142.250.183.174:443-172.17.93.240:60370/17,5,676,0.0921,7342.57,135.2,206.9,30,549,0.023016,0.023827,0.0,0.058507,1,0.0,web
meet_session5,7,5t:142.250.183.174:443-172.17.93.240:60370/17,5,1591,0.108,14733.23,318.2,475.97,33,1258,0.026997,0.040417,0.000125,0.096624,1,0.0,web
meet_session5,0,5t:142.251.153.119:443-172.17.93.240:53034/17,38,9686,4.8648,1991.04,254.89,423.13,29,1258,0.131481,0.328131,0.0,1.809868,10,0.0,web
meet_session5,1,5t:142.251.153.119:443-172.17.93.240:53034/17,7,2202,0.2755,7993.98,314.57,417.97,32,1254,0.04591,0.041277,0.0,0.102614,2,0.0,web
meet_session5,0,5t:142.250.182.78:443-172.17.93.240:54072/17,178,149777,2.8328,52872.91,841.44,523.97,30,1258,0.016004,0.086779,0.0,0.751402,5,0.0,web
meet_session5,0,5t:142.251.43.35:443-172.17.93.240:54463/17,477,572619,4.8504,118056.44,1200.46,240.54,32,1258,0.01019,0.154735,0.0,3.361934,5,0.0,web
meet_session5,0,5t:142.251.43.35:443-172.17.93.240:53058/17,25,24446,0.7503,32583.17,977.84,477.28,32,1258,0.031261,0.093375,0.000661,0.46206,2,0.0,web
meet_session5,1,5t:142.251.43.35:443-172.17.93.240:53058/17,247,295547,4.9884,59246.44,1196.55,249.38,32,1258,0.020278,0.263704,0.0,4.142147,3,0.0,web
meet_session5,2,5t:142.251.43.35:443-172.17.93.240:53058/17,33,27386,4.9332,5551.41,829.88,551.44,33,1258,0.154161,0.825283,0.0,4.748778,2,0.0,web
meet_session5,3,5t:142.251.43.35:443-172.17.93.240:53058/17,191,232000,1.6376,141666.84,1214.66,204.37,33,1258,0.008619,0.080859,0.0,1.076702,3,0.0,web
meet_session5,0,5t:142.250.77.99:443-172.17.93.240:52493/17,622,751908,3.3435,224889.41,1208.86,220.82,31,1258,0.005384,0.058525,0.0,1.253169,3,0.0,web
meet_session5,1,5t:142.250.77.99:443-172.17.93.240:52493/17,1907,2348489,3.9638,592477.15,1231.51,165.0,32,1258,0.00208,0.029657,0.0,1.285617,2,0.0,web
meet_session5,0,5t:142.251.220.97:443-172.17.93.240:55661/17,10,8391,0.1611,52087.08,839.1,518.0,32,1258,0.0179,0.032914,0.000684,0.107511,2,0.0,web
meet_session5,1,5t:142.251.220.97:443-172.17.93.240:55661/17,9,5098,4.5528,1119.76,566.44,538.82,30,1258,0.569095,1.448484,0.000701,4.400986,2,0.0,web
meet_session5,2,5t:142.251.220.97:443-172.17.93.240:55661/17,9,4351,1.3671,3182.62,483.44,470.19,31,1254,0.170889,0.284747,0.0,0.895232,4,0.0,web
meet_session5,0,5t:142.250.205.40:443-172.17.93.240:62310/17,248,296130,0.8152,363270.28,1194.07,266.88,32,1258,0.0033,0.012417,0.0,0.163544,2,0.0,web
meet_session5,0,5t:172.17.93.240:55858-216.239.34.223:443/17,14,8113,2.5439,3189.26,579.5,552.41,31,1258,0.195681,0.59488,0.00076,2.253121,3,0.0,web
meet_session5,1,5t:172.17.93.240:55858-216.239.34.223:443/17,5,301,0.0977,3080.8,60.2,34.96,31,119,0.024426,0.025465,0.00101,0.063489,1,0.0,web
meet_session5,0,5t:142.250.77.136:443-172.17.93.240:51407/17,13,8199,1.1916,6880.55,630.69,555.33,31,1258,0.099302,0.287882,0.0,1.052076,2,0.0,web
meet_session5,0,5t:142.251.222.195:443-172.17.93.240:60386/17,15,8051,0.6911,11650.28,536.73,552.44,30,1258,0.049361,0.072142,0.0,0.254137,4,0.0,web
meet_session5,0,5t:142.250.182.66:443-172.17.93.240:62989/17,16,10435,0.1496,69739.66,652.19,575.27,32,1258,0.009975,0.01952,0.0,0.074188,1,0.0,web
meet_session5,0,5t:142.251.221.166:443-172.17.93.240:60519/17,32,14547,0.3871,37583.35,454.59,515.18,29,1258,0.012486,0.031033,0.0,0.166125,2,0.0,web
meet_session5,0,5t:142.250.183.130:443-172.17.93.240:62858/17,19,10260,0.0784,130944.37,540.0,546.47,30,1258,0.004353,0.008997,0.0,0.03838,1,0.0,web
meet_session5,0,5t:172.17.93.240:63965-192.178.211.84:443/17,179,189233,4.3884,43120.93,1057.17,418.42,33,1258,0.024654,0.190992,0.0,2.456036,6,0.0,web
meet_session5,1,5t:172.17.93.240:63965-192.178.211.84:443/17,59,19897,4.9655,4007.02,337.24,459.48,30,1258,0.085613,0.423913,0.0,3.268264,7,0.0,web
meet_session5,0,cid:f092fe9cca38b78a,82,7264,4.327,1678.76,88.59,201.79,38,1258,0.05342,0.277874,6.7e-05,2.445812,5,1.0,data
meet_session5,1,cid:f092fe9cca38b78a,38,17853,4.9641,3596.4,469.82,501.55,40,1258,0.134166,0.527595,3.7e-05,3.286757,6,1.0,data
meet_session5,0,5t:142.251.220.110:443-172.17.93.240:62799/17,18,10962,4.4779,2448.03,609.0,531.46,32,1258,0.263405,0.991229,0.0,4.226154,3,0.0,web
meet_session5,1,5t:142.251.220.110:443-172.17.93.240:62799/17,72,13879,2.737,5070.96,192.76,264.44,31,879,0.038549,0.136762,0.0,0.895363,6,0.0,web
meet_session5,2,5t:142.251.220.110:443-172.17.93.240:62799/17,200,45017,3.5158,12804.03,225.09,283.84,32,888,0.017668,0.127625,0.0,1.761633,5,0.0,web
meet_session5,3,5t:142.251.220.110:443-172.17.93.240:62799/17,93,17648,4.8289,3654.66,189.76,250.96,33,726,0.052488,0.253463,0.0,2.079786,6,0.0,web
meet_session5,4,5t:142.251.220.110:443-172.17.93.240:62799/17,217,45063,4.5592,9884.05,207.66,275.29,32,885,0.021107,0.096286,0.0,1.317791,6,0.0,web
meet_session5,5,5t:142.251.220.110:443-172.17.93.240:62799/17,8,1182,0.1899,6224.17,147.75,223.57,33,702,0.027129,0.056273,0.0,0.164644,2,0.0,web
meet_session5,0,cid:f60a8971dfc9c31e,11,4675,4.4397,1053.0,425.0,533.5,40,1258,0.443968,1.259798,0.000129,4.221163,3,1.0,data
meet_session5,1,cid:f60a8971dfc9c31e,88,74748,2.7383,27297.49,849.41,519.75,39,1258,0.031474,0.127118,2.7e-05,0.902632,5,1.0,data
meet_session5,2,cid:f60a8971dfc9c31e,340,330821,3.5187,94017.47,973.0,486.08,40,1258,0.01038,0.096228,2.6e-05,1.726597,5,1.0,data
meet_session5,3,cid:f60a8971dfc9c31e,120,117637,4.8017,24498.9,980.31,487.07,40,1258,0.040351,0.22453,3e-05,2.089958,6,1.0,data
meet_session5,4,cid:f60a8971dfc9c31e,362,342311,4.5289,75584.45,945.61,515.0,40,1258,0.012545,0.078716,2.6e-05,1.385346,6,1.0,data
meet_session5,5,cid:f60a8971dfc9c31e,13,13000,0.192,67706.43,1000.0,474.45,41,1258,0.016,0.049072,2.6e-05,0.178307,2,1.0,data
meet_session5,0,5t:142.251.220.110:443-172.17.93.240:62311/17,21,5717,3.5597,1606.05,272.24,426.82,29,1258,0.177984,0.581711,0.0,2.623455,3,0.0,web
meet_session5,0,5t:142.250.66.10:443-172.17.93.240:62301/17,15,9044,0.4917,18394.91,602.93,546.29,31,1258,0.035118,0.089638,0.0,0.353393,2,0.0,web
meet_session5,0,cid:fb11bd6c28d85caa,9,4467,0.4443,10053.33,496.33,545.71,39,1258,0.055541,0.102224,7.6e-05,0.320122,2,1.0,web
meet_session5,0,5t:142.250.77.99:443-172.17.93.240:58445/17,10,6323,0.0533,118680.51,632.3,536.92,31,1258,0.00592,0.006693,0.0,0.017102,1,0.0,web
meet_session5,1,5t:142.250.77.99:443-172.17.93.240:58445/17,10,7804,0.076,102735.49,780.4,585.15,32,1258,0.00844,0.015627,0.0,0.048807,1,0.0,web
meet_session5,0,5t:142.251.221.170:443-172.17.93.240:51603/17,15,9481,0.3318,28571.92,632.07,566.97,30,1258,0.023702,0.071228,0.0,0.27881,2,0.0,web
meet_session5,0,cid:ec17d77a909c0e34,9,4324,0.3251,13301.25,480.44,556.58,39,1258,0.040635,0.082423,3.8e-05,0.256715,2,1.0,web
meet_session5,0,5t:172.17.93.240:57501-172.217.24.206:443/17,13,5788,0.1621,35710.85,445.23,505.26,32,1258,0.013507,0.028003,0.0,0.100323,2,0.0,web
meet_session5,0,cid:e958fef4481469dd,5,630,0.1091,5776.91,126.0,149.56,39,423,0.027264,0.042667,0.000179,0.100992,2,1.0,data
meet_session5,0,5t:142.251.222.206:443-172.17.93.240:56444/17,52,46998,0.8497,55308.82,903.81,519.97,32,1258,0.016662,0.079054,0.0,0.571526,2,0.0,web
meet_session5,0,5t:142.251.43.35:443-172.17.93.240:59857/17,3780,4738254,4.3179,1097352.6,1253.51,66.37,31,1258,0.001143,0.006386,0.0,0.271436,3,0.0,web
meet_session5,0,5t:142.250.183.170:443-172.17.93.240:50060/17,36,12437,1.8447,6742.14,345.47,439.73,30,1258,0.052705,0.05995,0.0,0.201938,7,0.0,web
meet_session5,0,cid:e8986e64ebc1d949,27,7551,1.7754,4253.03,279.67,404.33,38,1258,0.068286,0.060054,3.9e-05,0.203557,9,1.0,web
meet_session5,0,5t:142.250.194.227:443-172.17.93.240:64230/17,16,9807,0.3646,26897.61,612.94,547.98,32,1258,0.024307,0.049305,0.0,0.19592,2,0.0,web
soundcloud_session1,0,5t:142.251.221.187:443-172.17.93.240:51406/17,215,262783,0.226,1162557.59,1222.25,198.97,34,1258,0.001056,0.003468,0.0,0.039931,1,0.0,data
soundcloud_session1,0,5t:142.250.182.78:443-172.17.93.240:60649/17,21,11387,0.185,61556.92,542.24,549.09,32,1258,0.009249,0.020404,0.0,0.092382,1,0.0,web
soundcloud_session1,0,cid:f1c6dc875f1cb883,16,3736,0.151,24747.7,233.5,398.43,39,1258,0.010064,0.017449,0.000188,0.066089,1,1.0,data
soundcloud_session1,0,5t:142.251.43.227:443-172.17.93.240:65513/17,18,8534,0.3415,24990.17,474.11,531.06,32,1258,0.020088,0.055328,0.0,0.234478,2,0.0,web
soundcloud_session1,0,cid:e41f6f1b94a136b5,10,4848,0.3227,15022.46,484.8,555.85,38,1258,0.035857,0.071798,6.8e-05,0.234629,2,1.0,web
soundcloud_session1,0,5t:172.17.93.240:63748-216.239.36.223:443/17,19,14452,0.3574,40435.44,760.63,557.6,32,1258,0.019856,0.063304,0.0,0.27851,2,0.0,data
soundcloud_session1,0,cid:e78c10432ba0824c,16,2404,0.3268,7356.75,150.25,302.49,39,1258,0.021785,0.062592,0.00019,0.25453,2,1.0,data
soundcloud_session1,0,5t:172.17.93.240:56043-172.217.24.162:443/17,203,239073,0.4591,520720.84,1177.7,286.73,32,1258,0.002273,0.008596,0.0,0.098624,1,0.0,web
soundcloud_session1,0,5t:172.17.93.240:64404-18.67.161.67:443/17,133,148452,1.763,84201.9,1116.18,513.72,51,1460,0.013356,0.100393,0.0,1.114248,3,0.0,web
soundcloud_session1,0,5t:172.17.93.240:63120-34.128.128.0:443/17,8,5085,0.0677,75099.78,635.62,517.94,32,1258,0.009673,0.019261,0.0,0.056443,1,0.0,web
soundcloud_session1,0,5t:172.17.93.240:49225-216.239.32.223:443/17,18,8549,3.4077,2508.73,474.94,527.86,32,1258,0.200453,0.699509,0.0,2.996531,2,0.0,web
soundcloud_session1,0,5t:172.17.93.240:58169-172.217.24.162:443/17,29,28801,0.0644,446989.12,993.14,469.69,31,1258,0.002301,0.005011,0.0,0.025653,1,0.0,web
soundcloud_session1,0,5t:172.17.93.240:60989-18.161.246.119:443/17,19,18315,0.1146,159766.31,963.95,446.8,51,1460,0.006369,0.017996,0.0,0.077279,1,0.0,web
soundcloud_session1,0,5t:142.250.77.98:443-172.17.93.240:62602/17,28,10597,1.208,8772.22,378.46,499.82,29,1258,0.044741,0.139854,0.0,0.749815,2,0.0,web
soundcloud_session1,0,cid:fd63bb637efec6ed,23,7200,1.1692,6157.97,313.04,468.45,37,1258,0.053146,0.14427,4.4e-05,0.701402,2,1.0,web
soundcloud_session1,0,5t:142.250.77.98:443-172.17.93.240:56764/17,17,4637,1.6217,2859.42,272.76,424.22,29,1258,0.101354,0.282212,0.0,1.17658,4,0.0,web
soundcloud_session1,0,5t:172.17.93.240:56680-18.67.161.118:443/17,24,25156,0.3319,75789.42,1048.17,388.49,51,1460,0.014431,0.04108,0.0,0.167306,3,0.0,web
soundcloud_session1,0,5t:172.17.93.240:59034-216.239.34.223:443/17,2297,2869156,4.0688,705155.41,1249.09,94.36,32,1258,0.001772,0.014544,0.0,0.664161,2,0.0,web
soundcloud_session1,0,5t:142.250.183.129:443-172.17.93.240:49251/17,18,15240,0.1917,79481.23,846.67,536.21,32,1258,0.011279,0.020441,0.0,0.075285,1,0.0,web
soundcloud_session1,0,5t:172.17.93.240:54223-57.144.54.1:443/17,17,9236,0.4764,19388.69,543.29,534.87,47,1240,0.029773,0.074996,0.0,0.309185,2,0.0,web
soundcloud_session1,0,5t:142.250.205.130:443-172.17.93.240:56399/17,27,23226,0.2026,114616.62,860.22,539.73,32,1258,0.007794,0.01411,0.0,0.059574,1,0.0,web
soundcloud_session1,0,5t:142.250.77.98:443-172.17.93.240:51195/17,30,30998,0.206,150472.88,1033.27,435.75,32,1258,0.007104,0.020684,0.0,0.112582,2,0.0,web
soundcloud_session1,0,5t:142.250.205.130:443-172.17.93.240:64463/17,13,5900,0.0667,88471.29,453.85,502.23,29,1258,0.005557,0.008748,0.0,0.02845,1,0.0,web
soundcloud_session1,0,5t:142.250.182.78:443-172.17.93.240:56329/17,12,5683,0.1173,48454.61,473.58,515.84,32,1258,0.010662,0.015237,0.0,0.046703,1,0.0,web
soundcloud_session1,0,cid:f6e8126b7d6149c4,7,1882,0.0639,29451.28,268.86,424.1,39,1258,0.01065,0.016879,0.000224,0.047693,1,1.0,data
soundcloud_session1,0,5t:142.251.43.131:443-172.17.93.240:59606/17,23,9067,3.6375,2492.68,394.22,495.94,31,1258,0.165339,0.620618,0.0,2.990823,4,0.0,web
soundcloud_session1,1,5t:142.251.43.131:443-172.17.93.240:59606/17,53,1955,4.026,485.59,36.89,15.48,31,97,0.077424,0.412601,0.0,2.984951,5,0.0,web
soundcloud_session1,2,5t:142.251.43.131:443-172.17.93.240:59606/17,8,558,3.5847,155.66,69.75,48.73,30,179,0.512099,1.025837,0.006209,3.012827,4,0.0,web
soundcloud_session1,0,5t:142.251.43.227:443-172.17.93.240:59123/17,13,10022,0.049,204403.2,770.92,564.74,33,1258,0.004086,0.009345,0.0,0.034783,1,0.0,web
soundcloud_session1,1,5t:142.251.43.227:443-172.17.93.240:59123/17,11,1462,4.7507,307.74,132.91,105.0,32,341,0.475073,1.263757,0.0,4.260015,4,0.0,web
soundcloud_session1,0,cid:eb043da445316615,5,1430,0.0444,32214.49,286.0,486.0,41,1258,0.011097,0.006056,0.001519,0.017095,1,1.0,web
soundcloud_session1,1,cid:eb043da445316615,10,4559,4.7572,958.33,455.9,522.25,39,1254,0.528581,1.318141,0.00016,4.252007,4,1.0,web
soundcloud_session1,0,5t:104.18.4.149:443-172.17.93.240:50885/17,16,7858,0.4345,18083.84,491.12,490.42,31,1208,0.028969,0.072852,0.0,0.287519,2,0.0,web
soundcloud_session1,0,5t:142.250.182.78:443-172.17.93.240:50472/17,17,7192,0.1675,42944.28,423.06,511.34,30,1258,0.010467,0.017603,0.0,0.055581,1,0.0,web
soundcloud_session1,0,cid:fcf7281a41a2c056,10,2056,0.1471,13975.33,205.6,368.53,38,1258,0.016346,0.015086,0.000628,0.047371,1,1.0,data
soundcloud_session1,0,5t:142.251.43.131:443-172.17.93.240:55926/17,52,8629,4.0646,2122.98,165.94,347.82,31,1258,0.079698,0.416043,0.0,2.981984,5,0.0,web
soundcloud_session1,1,5t:142.251.43.131:443-172.17.93.240:55926/17,6,407,0.3328,1223.03,67.83,53.66,32,176,0.066556,0.103145,0.0,0.271183,2,0.0,web
soundcloud_session1,0,cid:e7e746411abd469b,12,6185,0.2863,21603.24,515.42,560.18,39,1258,0.026027,0.058238,6.2e-05,0.207497,2,1.0,web
soundcloud_session1,0,5t:142.251.43.227:443-172.17.93.240:53993/17,14,5963,0.2785,21407.57,425.93,493.35,30,1258,0.021427,0.053828,0.0,0.205472,2,0.0,web
soundcloud_session2,0,5t:142.251.221.142:443-172.17.93.240:62882/17,14,7930,0.1733,45750.67,566.43,547.9,32,1258,0.013333,0.023628,0.0,0.086786,1,0.0,web
soundcloud_session2,0,cid:ebf9bce1d158f0f9,10,2099,0.1391,15093.24,209.9,366.39,39,1258,0.015452,0.027464,0.000262,0.088697,1,1.0,data
soundcloud_session2,0,5t:142.251.150.119:443-172.17.93.240:49823/17,917,1049155,4.7787,219547.86,1144.12,337.2,29,1258,0.005217,0.046487,0.0,1.191949,8,0.0,web
soundcloud_session2,1,5t:142.251.150.119:443-172.17.93.240:49823/17,13,447,4.7893,93.33,34.38,0.74,33,35,0.399106,0.282676,0.031632,0.942629,11,0.0,web
soundcloud_session2,0,5t:142.251.222.195:443-172.17.93.240:52466/17,43,48666,0.1296,375509.12,1131.77,325.84,48,1258,0.003086,0.007644,0.0,0.044088,1,0.0,web
soundcloud_session2,0,5t:142.250.77.98:443-172.17.93.240:52791/17,14,8966,0.1057,84795.7,640.43,557.67,29,1258,0.008134,0.012682,0.0,0.0388,1,0.0,web
soundcloud_session2,0,5t:142.251.221.202:443-172.17.93.240:56269/17,13,8591,0.1179,72845.25,660.85,531.16,32,1258,0.009828,0.016488,0.0,0.050689,1,0.0,web
